88.7	  -1.38009e+26
88.8	  -1.38321e+26
88.9	  -1.38632e+26
89	  -1.38945e+26
89.1	  -1.39257e+26
89.2	  -1.3957e+26
89.3	  -1.39883e+26
89.4	  -1.40196e+26
89.5	  -1.4051e+26
89.6	  -1.40824e+26
89.7	  -1.41139e+26
89.8	  -1.41454e+26
89.9	  -1.41769e+26
90	  -1.42084e+26
90.1	  -1.424e+26
90.2	  -1.42716e+26
90.3	  -1.43033e+26
90.4	  -1.4335e+26
90.5	  -1.43667e+26
90.6	  -1.43985e+26
90.7	  -1.44303e+26
90.8	  -1.44621e+26
90.9	  -1.4494e+26
91	  -1.45259e+26
91.1	  -1.45579e+26
91.2	  -1.45898e+26
91.3	  -1.46218e+26
91.4	  -1.46539e+26
91.5	  -1.4686e+26
91.6	  -1.47181e+26
91.7	  -1.47502e+26
91.8	  -1.47824e+26
91.9	  -1.48146e+26
92	  -1.48469e+26
92.1	  -1.48792e+26
92.2	  -1.49115e+26
92.3	  -1.49439e+26
92.4	  -1.49763e+26
92.5	  -1.50087e+26
92.6	  -1.50412e+26
92.7	  -1.50737e+26
92.8	  -1.51062e+26
92.9	  -1.51388e+26
93	  -1.51714e+26
93.1	  -1.5204e+26
93.2	  -1.52367e+26
93.3	  -1.52694e+26
93.4	  -1.53022e+26
93.5	  -1.5335e+26
93.6	  -1.53678e+26
93.7	  -1.54006e+26
93.8	  -1.54335e+26
93.9	  -1.54665e+26
94	  -1.54994e+26
94.1	  -1.55324e+26
94.2	  -1.55654e+26
94.3	  -1.55985e+26
94.4	  -1.56316e+26
94.5	  -1.56647e+26
94.6	  -1.56979e+26
94.7	  -1.57311e+26
94.8	  -1.57643e+26
94.9	  -1.57976e+26
95	  -1.58309e+26
95.1	  -1.58643e+26
95.2	  -1.58977e+26
95.3	  -1.59311e+26
95.4	  -1.59645e+26
95.5	  -1.5998e+26
95.6	  -1.60315e+26
95.7	  -1.60651e+26
95.8	  -1.60987e+26
95.9	  -1.61323e+26
96	  -1.6166e+26
96.1	  -1.61997e+26
96.2	  -1.62334e+26
96.3	  -1.62671e+26
96.4	  -1.63009e+26
96.5	  -1.63348e+26
96.6	  -1.63687e+26
96.7	  -1.64026e+26
96.8	  -1.64365e+26
96.9	  -1.64705e+26
97	  -1.65045e+26
97.1	  -1.65385e+26
97.2	  -1.65726e+26
97.3	  -1.66067e+26
97.4	  -1.66409e+26
97.5	  -1.66751e+26
97.6	  -1.67093e+26
97.7	  -1.67435e+26
97.8	  -1.67778e+26
97.9	  -1.68122e+26
98	  -1.68465e+26
98.1	  -1.68809e+26
98.2	  -1.69154e+26
98.3	  -1.69498e+26
98.4	  -1.69843e+26
98.5	  -1.70189e+26
98.6	  -1.70534e+26
98.7	  -1.7088e+26
98.8	  -1.71227e+26
98.9	  -1.71574e+26
99	  -1.71921e+26
99.1	  -1.72268e+26
99.2	  -1.72616e+26
99.3	  -1.72964e+26
99.4	  -1.73313e+26
99.5	  -1.73662e+26
99.6	  -1.74011e+26
99.7	  -1.7436e+26
99.8	  -1.7471e+26
99.9	  -1.75061e+26
100	  -1.75411e+26
100.1	  -1.75762e+26
100.2	  -1.76114e+26
100.3	  -1.76465e+26
100.4	  -1.76817e+26
100.5	  -1.7717e+26
100.6	  -1.77523e+26
100.7	  -1.77876e+26
100.8	  -1.78229e+26
100.9	  -1.78583e+26
101	  -1.78937e+26
101.1	  -1.79291e+26
101.2	  -1.79646e+26
101.3	  -1.80002e+26
101.4	  -1.80357e+26
